티커,종목명,시장,시가총액,상장주식수,종가,거래량
304840,피플바이오,KOSDAQ,30634401285,23474637,1305,221193
091340,S&K폴리텍,KOSDAQ,30546711810,11703721,2610,55181
069140,누리플랜,KOSDAQ,30493524080,15095804,2020,108803
457600,벡트,KOSDAQ,30430650000,13707500,2220,25495
328380,솔트웨어,KOSDAQ,30322558530,34262778,885,0
060380,동양에스텍,KOSDAQ,30298600000,19700000,1538,219550
246250,에스엘에스바이오,KOSDAQ,30220617614,15348206,1969,0
227610,아우딘퓨쳐스,KOSDAQ,30209513324,38047246,794,0
019660,글로본,KOSDAQ,30119759280,13944333,2160,39299
080470,성창오토텍,KOSDAQ,30003000000,7300000,4110,37670
083640,인콘,KOSDAQ,29922335135,77720351,385,0
044780,에이치케이,KOSDAQ,29775811283,18505787,1609,299292
318010,팜스빌,KOSDAQ,29433702656,7929338,3712,9716
139670,키네마스터,KOSDAQ,29225936700,14118810,2070,35182
068100,케이웨더,KOSDAQ,29222463200,11927536,2450,52860
085810,알티캐스트,KOSDAQ,28971345260,13109206,2210,75199
058450,한주에이알티,KOSDAQ,28877022720,5013372,5760,1319609
032080,아즈텍WB,KOSDAQ,28776487831,21491029,1339,85103
103230,에스앤더블류,KOSDAQ,28764000000,7200000,3995,82399
405000,플라즈맵,KOSDAQ,28711561120,3838444,7480,2711
362990,드림인사이트,KOSDAQ,28594576948,16800574,1702,57561
191410,육일씨엔에쓰,KOSDAQ,28570850250,11204255,2550,274355
418620,E8,KOSDAQ,28564836403,19850477,1439,156019
091970,나노캠텍,KOSDAQ,28519144571,37673903,757,0
368600,아이씨에이치,KOSDAQ,28424179098,25538346,1113,383574
031510,오스템,KOSDAQ,28392000000,28000000,1014,69609
121890,에스디시스템,KOSDAQ,28310779980,13291446,2130,551161
109670,씨싸이트,KOSDAQ,28307519700,5836602,4850,18313
032680,소프트센,KOSDAQ,28298324752,105590764,268,0
052300,오션인더블유,KOSDAQ,28281026848,16244128,1741,0
188040,바이오포트,KOSDAQ,28263020320,4679308,6040,15063
039310,세중,KOSDAQ,28215435519,18121667,1557,241855
093380,풍강,KOSDAQ,28156042050,9879313,2850,10442
021040,대호특수강,KOSDAQ,27955748912,21704774,1288,290159
054940,엑사이엔씨,KOSDAQ,27932127416,33173548,842,2394505
034940,조아제약,KOSDAQ,27912824127,30979827,901,172226
372800,아이티아이즈,KOSDAQ,27726524660,7037189,3940,15503
417180,핑거스토리,KOSDAQ,27709275717,17548623,1579,0
054090,삼진엘앤디,KOSDAQ,27704747520,24959232,1110,343765
123750,알톤,KOSDAQ,27638518000,13819259,2000,187166
131180,딜리,KOSDAQ,27618350000,29350000,941,0
101400,엔시트론,KOSDAQ,27616686160,70450730,392,0
222980,한국맥널티,KOSDAQ,27468392670,11031483,2490,24854
037400,우리엔터프라이즈,KOSDAQ,27455843262,26223346,1047,154327
043220,티에스넥스젠,KOSDAQ,27227331360,15922416,1710,0
196700,웹스,KOSDAQ,27176960448,14364144,1892,270940
007770,한일화학,KOSDAQ,27167400000,3510000,7740,5766
226340,본느,KOSDAQ,27143215740,41952420,647,0
036480,대성미생물,KOSDAQ,27132000000,3800000,7140,40150
079650,서산,KOSDAQ,27120000000,20000000,1356,135158
373110,엑셀세라퓨틱스,KOSDAQ,27065726610,17294394,1565,108298
208350,지란지교시큐리티,KOSDAQ,26978228100,8101570,3330,58113
464680,KB제27호스팩,KOSDAQ,26971450000,12905000,2090,61037
355690,에이텀,KOSDAQ,26916800400,5404980,4980,67647
016920,카스,KOSDAQ,26890941070,26493538,1015,84506
267790,배럴,KOSDAQ,26874134955,7689309,3495,18712
208640,썸에이지,KOSDAQ,26873369022,139240254,193,4138223
900100,애머릿지,KOSDAQ,26644053510,52760502,505,636539
276730,한울앤제주,KOSDAQ,26624107680,2214984,12020,184828
115530,씨엔플러스,KOSDAQ,26491522848,78843818,336,0
193250,링크드,KOSDAQ,26470488132,66844667,396,0
042040,케이피엠테크,KOSDAQ,26439017340,24709362,1070,790987
353190,휴럼,KOSDAQ,26344162980,7875684,3345,71069
076080,웰크론한텍,KOSDAQ,26254409272,22594156,1162,139703
900270,헝셩그룹,KOSDAQ,26235056800,24404704,1075,74980
070590,인티큐브,KOSDAQ,26107379001,13879521,1881,37785
197140,디지캡,KOSDAQ,25922202768,13013154,1992,8561
279600,미디어젠,KOSDAQ,25719447690,4684781,5490,7097
331520,밸로프,KOSDAQ,25635652560,10172878,2520,89081
067010,이씨에스,KOSDAQ,25479090000,10888500,2340,23855
060900,에이전트AI,KOSDAQ,25263492090,3991073,6330,136167
352940,인바이오,KOSDAQ,25213133600,10867730,2320,13701
088290,이원컴포텍,KOSDAQ,25124629320,39880364,630,0
092600,앤씨앤,KOSDAQ,24757431279,25083517,987,0
312610,에이에프더블류,KOSDAQ,24591862032,20256888,1214,174311
415380,스튜디오삼익,KOSDAQ,24545181375,11442975,2145,54989
023770,플레이위드,KOSDAQ,24379198875,8946495,2725,38493
225590,패션플랫폼,KOSDAQ,24326537900,25606882,950,0
240600,유진테크놀로지,KOSDAQ,24317810010,6928151,3510,103371
115570,스타플렉스,KOSDAQ,24193059240,7984508,3030,15584
154030,아시아종묘,KOSDAQ,24123734000,12061867,2000,68644
043360,디지아이,KOSDAQ,23850000000,9000000,2650,9677
012340,뉴인텍,KOSDAQ,23787156760,11300312,2105,1138555
101680,한국정밀기계,KOSDAQ,23783320000,8404000,2830,105226
078860,스테이지원엔터,KOSDAQ,23537132125,5936225,3965,24926
084440,유비온,KOSDAQ,23162540000,19712800,1175,142524
065150,대산F&B,KOSDAQ,23110448725,159382405,145,0
238200,비피도,KOSDAQ,23108500000,8180000,2825,17443
017250,인터엠,KOSDAQ,23107922766,21045467,1098,64285
365900,브이씨,KOSDAQ,22954342000,7310300,3140,11248
130740,티피씨글로벌,KOSDAQ,22948041765,11276679,2035,90503
053060,세동,KOSDAQ,22936987281,17657419,1299,130482
389680,유디엠텍,KOSDAQ,22834263285,41592465,549,0
113810,디젠스,KOSDAQ,22741751547,32628051,697,259770
137940,넥스트아이,KOSDAQ,22452044896,85368992,263,0
308100,형지글로벌,KOSDAQ,22437489472,24023008,934,167014
032280,삼일,KOSDAQ,22423394970,16213590,1383,93479
060230,제이케이시냅스,KOSDAQ,22399050236,54765404,409,554194
348030,모비릭스,KOSDAQ,22376854000,9603800,2330,48704
009730,이렘,KOSDAQ,22251653060,71779526,310,634465
083470,이엠앤아이,KOSDAQ,22215282489,21340329,1041,299480
083660,CSA 코스믹,KOSDAQ,22115969568,62829459,352,1869345
050760,에스폴리텍,KOSDAQ,21970141910,16334678,1345,92105
098660,에스티오,KOSDAQ,21801702144,12500976,1744,4252
289010,아이스크림에듀,KOSDAQ,21740654104,13945256,1559,51450
054410,케이피티유,KOSDAQ,21731854980,5726444,3795,15873
275630,에스에스알,KOSDAQ,21671958000,5253808,4125,13659
080720,한국유니온제약,KOSDAQ,21562456300,7912828,2725,0
018620,우진비앤지,KOSDAQ,21551412578,28889293,746,0
048830,엔피케이,KOSDAQ,21495063604,18723923,1148,151111
002680,한탑,KOSDAQ,21426037737,32316799,663,512876
079190,케스피온,KOSDAQ,21383199055,19177757,1115,7743753
230980,비유테크놀러지,KOSDAQ,21370407553,93320557,229,0
154040,다산솔루에타,KOSDAQ,21360611860,17950094,1190,66560
045520,크린앤사이언스,KOSDAQ,21287500000,6500000,3275,9210
110020,전진바이오팜,KOSDAQ,21197503080,9058762,2340,26970
043590,웰킵스하이텍,KOSDAQ,21058127312,27136762,776,1057497
291810,핀텔,KOSDAQ,20952536216,11368712,1843,42351
084180,수성웹툰,KOSDAQ,20948093997,18074283,1159,450657
134060,이퓨쳐,KOSDAQ,20913161250,4769250,4385,2630
060480,국일신동,KOSDAQ,20882470000,11090000,1883,79624
247660,나노씨엠에스,KOSDAQ,20677059200,4343920,4760,25640
192390,윈하이텍,KOSDAQ,20597171543,11032229,1867,41633
322780,코퍼스코리아,KOSDAQ,20552362532,44874154,458,0
014100,메디앙스,KOSDAQ,20402200000,11800000,1729,24649
028080,휴맥스홀딩스,KOSDAQ,20202519030,2287941,8830,141390
065420,에스아이리소스,KOSDAQ,20184798318,71577299,282,3137823
419540,비스토스,KOSDAQ,20164432147,22992511,877,0
096870,엘디티,KOSDAQ,20035197600,8347999,2400,14603
215480,토박스코리아,KOSDAQ,20012400000,9180000,2180,21551
065690,파커스,KOSDAQ,19950050020,14049331,1420,48853
177350,베셀,KOSDAQ,19732382068,19653767,1004,332016
018700,바른손,KOSDAQ,19702183677,35119757,561,0
067770,세진티에스,KOSDAQ,19564061690,8396593,2330,24460
199730,바이오인프라,KOSDAQ,19506111670,4864367,4010,18776
214610,롤링스톤,KOSDAQ,19197807380,8383322,2290,0
361670,삼영에스앤씨,KOSDAQ,18844962850,5667658,3325,8295
051780,큐로홀딩스,KOSDAQ,18764775115,25811245,727,0
060260,뉴보텍,KOSDAQ,18746010180,13342356,1405,156978
031860,디에이치엑스컴퍼니,KOSDAQ,18714758139,27005423,693,0
011080,형지I&C,KOSDAQ,18688740570,42962622,435,0
032980,바이온,KOSDAQ,18354952980,30388995,604,0
344860,이노진,KOSDAQ,18165300000,12030000,1510,47502
035620,바른손이앤에이,KOSDAQ,17865521280,18609918,960,319655
020400,대동금속,KOSDAQ,17795546280,3189166,5580,56698
368970,오에스피,KOSDAQ,17586157050,9135666,1925,0
025870,신라에스지,KOSDAQ,17240000000,4000000,4310,14871
008290,원풍물산,KOSDAQ,17009957822,40693679,418,0
241820,피씨엘,KOSDAQ,16803871920,2782098,6040,0
482680,미래에셋비전스팩7호,KOSDAQ,16799675000,8215000,2045,65754
035290,골드앤에스,KOSDAQ,16782120960,23838240,704,80887
477380,미래에셋비전스팩4호,KOSDAQ,16686000000,8100000,2060,2595
069330,유아이디,KOSDAQ,16277181377,14191091,1147,124335
069920,엑시온그룹,KOSDAQ,16082982714,46482609,346,0
106520,노블엠앤비,KOSDAQ,15904036272,38695952,411,0
032800,판타지오,KOSDAQ,15873566797,9191411,1727,153565
0072Z0,KB제33호스팩,KOSDAQ,15754230000,7885000,1998,26307
009620,삼보산업,KOSDAQ,15583172541,16386091,951,222123
250930,예선테크,KOSDAQ,15477206360,33000440,469,327081
0101C0,하나36호스팩,KOSDAQ,15456780000,7740000,1997,6430
0130H0,엔에이치스팩33호,KOSDAQ,15400000000,7700000,2000,55814
477340,에이치엠씨제7호스팩,KOSDAQ,15282850000,7510000,2035,10207
469880,하나30호스팩,KOSDAQ,15230925000,7305000,2085,2629
900120,씨엑스아이,KOSDAQ,15200759321,37348303,407,255351
030350,드래곤플라이,KOSDAQ,15171092867,15592079,973,0
0044K0,삼성스팩10호,KOSDAQ,15152800000,7520000,2015,21566
050090,비케이홀딩스,KOSDAQ,14878120720,19784735,752,134160
227100,프로브잇,KOSDAQ,14770119384,24134182,612,0
0115H0,삼성스팩13호,KOSDAQ,14736750000,7350000,2005,47935
073190,듀오백,KOSDAQ,14612976840,11968040,1221,53910
188260,세니젠,KOSDAQ,14601509400,7228470,2020,57995
473050,유안타제15호스팩,KOSDAQ,14475650000,7010000,2065,6171
225430,케이엠제약,KOSDAQ,14417604850,27887050,517,0
026910,광진실업,KOSDAQ,14380134225,6405405,2245,174843
079950,인베니아,KOSDAQ,14185474800,13799100,1028,197644
478440,미래에셋비전스팩6호,KOSDAQ,14171850000,6930000,2045,2949
479880,한국제15호스팩,KOSDAQ,14049150000,6870000,2045,1421
0099W0,미래에셋비전스팩11호,KOSDAQ,13972000000,7000000,1996,19257
065060,지엔코,KOSDAQ,13661661496,23800804,574,0
352770,셀레스트라,KOSDAQ,13610136750,2592407,5250,0
489480,키움제11호스팩,KOSDAQ,13431000000,6600000,2035,2583
244460,올리패스,KOSDAQ,13415218661,8125511,1651,0
121850,코이즈,KOSDAQ,13274622375,5056999,2625,56180
481890,엔에이치스팩31호,KOSDAQ,13197600000,6345000,2080,20168
0096B0,삼성스팩12호,KOSDAQ,13192900000,6580000,2005,38832
477760,DB금융스팩12호,KOSDAQ,13023200000,5840000,2230,0
489730,디비금융제13호스팩,KOSDAQ,13012260000,6332000,2055,2760
0097F0,미래에셋비전스팩10호,KOSDAQ,12980500000,6500000,1997,7316
478390,KB제29호스팩,KOSDAQ,12844300000,6220000,2065,667
0093G0,미래에셋비전스팩8호,KOSDAQ,12774400000,6400000,1996,4047
471050,대신밸런스제17호스팩,KOSDAQ,12756300000,6060000,2105,520
0099X0,IBKS제25호스팩,KOSDAQ,12737400000,5980000,2130,313
0088D0,메리츠제1호스팩,KOSDAQ,12720025000,5795000,2195,19370
054180,메디콕스,KOSDAQ,12686716395,5527981,2295,0
0037T0,KB제32호스팩,KOSDAQ,12672660000,6330000,2002,5501
0054V0,엔에이치스팩32호,KOSDAQ,12650577500,6216500,2035,10644
492220,KB제31호스팩,KOSDAQ,12637350000,6210000,2035,6115
0131D0,키움히어로제2호스팩,KOSDAQ,12620000000,6310000,2000,494427
0091W0,신영스팩11호,KOSDAQ,12603236000,6068000,2077,401
482520,교보16호스팩,KOSDAQ,12413500000,6100000,2035,4619
065570,삼영이엔씨,KOSDAQ,12295692232,16093838,764,0
482690,대신밸런스제19호스팩,KOSDAQ,12212625000,5615000,2175,11973
0041L0,하나35호스팩,KOSDAQ,12090150000,6030000,2005,5320
0132G0,교보20호스팩,KOSDAQ,11916120000,5970000,1996,24081
0071M0,삼성스팩11호,KOSDAQ,11635200000,5760000,2020,35685
469900,하나31호스팩,KOSDAQ,11546300000,5605000,2060,900
060240,스타코링크,KOSDAQ,11502414560,5821060,1976,0
477470,미래에셋비전스팩5호,KOSDAQ,11453200000,5480000,2090,504
487360,신한제14호스팩,KOSDAQ,11421000000,5640000,2025,4208
474660,신한제12호스팩,KOSDAQ,11371200000,5520000,2060,11666
496070,신한제16호스팩,KOSDAQ,11324300000,5620000,2015,3856
0105P0,유진스팩12호,KOSDAQ,11320000000,5660000,2000,7951
474490,유안타제16호스팩,KOSDAQ,11295500000,5510000,2050,5738
0129K0,신한제18호스팩,KOSDAQ,11228760000,5620000,1998,1131747
0096D0,미래에셋비전스팩9호,KOSDAQ,10994500000,5500000,1999,5134
0098T0,교보19호스팩,KOSDAQ,10962000000,5400000,2030,4935
486630,KB제30호스팩,KOSDAQ,10885500000,5310000,2050,884
489210,교보17호스팩,KOSDAQ,10878000000,5180000,2100,749
03481K,해성산업1우,KOSDAQ,10861370040,1388922,7820,9216
0004Y0,디비금융제14호스팩,KOSDAQ,10762875000,5315000,2025,15325
0130D0,신한제17호스팩,KOSDAQ,10706700000,5340000,2005,101284
493790,유안타제17호스팩,KOSDAQ,10673100000,5310000,2010,31960
043100,알파AI,KOSDAQ,10457241600,20110080,520,0
466690,키움히어로제1호스팩,KOSDAQ,10240950000,5095000,2010,23912
0041B0,교보18호스팩,KOSDAQ,10180800000,5040000,2020,30058
478110,이베스트스팩6호,KOSDAQ,10165500000,5020000,2025,14232
498390,한화플러스제5호스팩,KOSDAQ,10118400000,4960000,2040,11822
472220,신영스팩10호,KOSDAQ,9966250000,4690000,2125,14636
488060,유진스팩11호,KOSDAQ,9723200000,4720000,2060,525
106080,케이이엠텍,KOSDAQ,9506998050,5761817,1650,0
484130,하나34호스팩,KOSDAQ,9220800000,4520000,2040,4810
462020,에이치엠씨제6호스팩,KOSDAQ,9146225000,4345000,2105,22827
467930,IBKS제23호스팩,KOSDAQ,9094500000,4230000,2150,11392
469480,IBKS제24호스팩,KOSDAQ,9052200000,4230000,2140,5482
464440,한국제13호스팩,KOSDAQ,9015840000,4320000,2087,44424
473950,에스케이증권제13호스팩,KOSDAQ,8994700000,4420000,2035,1482
468760,유진스팩10호,KOSDAQ,8904000000,4240000,2100,6978
465320,교보15호스팩,KOSDAQ,8896350000,3810000,2335,0
487830,신한제15호스팩,KOSDAQ,8874000000,4350000,2040,1037
0068Y0,비엔케이제3호스팩,KOSDAQ,8663100000,4310000,2010,3264
487720,키움제10호스팩,KOSDAQ,8629200000,4230000,2040,5710
472230,에스케이증권제11호스팩,KOSDAQ,8580075000,4155000,2065,4574
0041J0,엘에스스팩1호,KOSDAQ,8240550000,4110000,2005,18105
475250,하나33호스팩,KOSDAQ,7696000000,3700000,2080,16578
079970,투비소프트,KOSDAQ,7646223464,12829234,596,0
474930,신한제13호스팩,KOSDAQ,7638200000,3620000,2110,592
276040,스코넥,KOSDAQ,7073119545,21630335,327,0
473000,에스케이증권제12호스팩,KOSDAQ,6835150000,3310000,2065,639
101390,아이엠,KOSDAQ,6698084184,16914354,396,0
475240,하나32호스팩,KOSDAQ,6656000000,3200000,2080,754
044180,KD,KOSDAQ,5477148795,26717799,205,0
313760,캐리,KOSDAQ,5244963048,11207186,468,0
043090,더테크놀로지,KOSDAQ,4718944500,4139425,1140,0
139050,BF랩스,KOSDAQ,4581612030,8644551,530,983705
052770,아이톡시,KOSDAQ,4545457488,14568774,312,0
021045,대호특수강우,KOSDAQ,2261231180,848492,2665,13617
032685,소프트센우,KOSDAQ,2239280340,357142,6270,0
217620,선샤인푸드,KOSDAQ,196982436,7035087,28,3945319
